# Veto file created Thu Apr 24 18:31:02 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Analyze but then veto data with the following flags: H1:ASDC_LOW_THRESH H1:CALIB_LINE_DROPOUT H1:LIGHTDIP_04PERCENT H2:CALIB_LINE_DROPOUT H2:LIGHTDIP_05PERCENT L1:ASDC_LOW_THRESH L1:CALIB_LINE_DROPOUT L1:LIGHTDIP_05PERCENT
# Total analyzed data to be vetoed: 36296
# start      stop
795465768 795465770
795465866 795465870
795466016 795466018
795466094 795466097
795466179 795466181
795466213 795466216
795466248 795466250
795466314 795466317
795466361 795466363
795466440 795466442
795466719 795466721
795466835 795466838
795466903 795466907
795466919 795466921
795466927 795466929
795467008 795467010
795467013 795467017
795467031 795467033
795467085 795467089
795467185 795467187
795467273 795467276
795467283 795467289
795467304 795467306
795467321 795467323
795467342 795467344
795467401 795467403
795467576 795467579
795467695 795467697
795467700 795467702
795467772 795467775
795467837 795467842
795467880 795467882
795467926 795467929
795468031 795468033
795468228 795468230
795468401 795468405
795468560 795468562
795468581 795468584
795468593 795468595
795468692 795468695
795468706 795468709
795468731 795468733
795468734 795468736
795469152 795469154
795469180 795469182
795469183 795469185
795469242 795469244
795469312 795469314
795469315 795469317
795469319 795469321
795469389 795469391
795469506 795469508
795469530 795469532
795469724 795469726
795470222 795470224
795470372 795470374
795470375 795470379
795470460 795470462
795470482 795470484
795470651 795470653
795470850 795470853
795471107 795471110
795471255 795471257
795471379 795471382
795471559 795471561
795474893 795474896
795475023 795475026
795475172 795475175
795475221 795475223
795475243 795475249
795475308 795475310
795475313 795475315
795475324 795475328
795475356 795475359
795475363 795475365
795475444 795475446
795475530 795475532
795475549 795475551
795475577 795475581
795477237 795477238
795477347 795477349
795477391 795477395
795477398 795477400
795477459 795477461
795477470 795477472
795477546 795477548
795477552 795477554
795477573 795477575
795477668 795477670
795477691 795477693
795477747 795477749
795477750 795477752
795477885 795477887
795477946 795477948
795477998 795478001
795478033 795478035
795478076 795478079
795478097 795478099
795478119 795478122
795478281 795478283
795478335 795478340
795478345 795478347
795478348 795478350
795478354 795478356
795478365 795478368
795478396 795478398
795478592 795478594
795478627 795478629
795478644 795478646
795478677 795478679
795478698 795478700
795478836 795478838
795478902 795478904
795478917 795478919
795478987 795478989
795479046 795479048
795479098 795479100
795479134 795479136
795479164 795479166
795479168 795479170
795479254 795479256
795479272 795479275
795479310 795479312
795479313 795479315
795479321 795479323
795479338 795479341
795479369 795479371
795479374 795479376
795479379 795479385
795479394 795479396
795479397 795479399
795479403 795479405
795479425 795479427
795479428 795479430
795479433 795479435
795479466 795479468
795479477 795479479
795479480 795479482
795479484 795479487
795479535 795479537
795479678 795479682
795479691 795479693
795479722 795479724
795479829 795479831
795479894 795479896
795479909 795479911
795479920 795479922
795480006 795480009
795480010 795480012
795480035 795480037
795480041 795480043
795480054 795480056
795480086 795480093
795480096 795480099
795480129 795480131
795480137 795480139
795480182 795480184
795480189 795480191
795480242 795480244
795480270 795480272
795480273 795480275
795480323 795480325
795480350 795480352
795480363 795480365
795480367 795480369
795480379 795480381
795480387 795480389
795480409 795480411
795480423 795480425
795480429 795480431
795480448 795480450
795480495 795480497
795480591 795480593
795480623 795480625
795480671 795480673
795480674 795480676
795480677 795480680
795480809 795480811
795480815 795480817
795480832 795480834
795480848 795480850
795480857 795480859
795480881 795480883
795481051 795481053
795481126 795481129
795481148 795481150
795481162 795481164
795481167 795481169
795481197 795481199
795481309 795481312
795481313 795481315
795481366 795481368
795481372 795481374
795481397 795481400
795481439 795481441
795481454 795481456
795481482 795481484
795481572 795481574
795481579 795481581
795481706 795481708
795481770 795481772
795481802 795481805
795481823 795481825
795481878 795481880
795481889 795481891
795481973 795481975
795482070 795482073
795482093 795482095
795482108 795482111
795482141 795482144
795482155 795482157
795482190 795482193
795482195 795482198
795482247 795482249
795482254 795482256
795482319 795482321
795482324 795482327
795482364 795482366
795482374 795482376
795482428 795482430
795482627 795482630
795482862 795482864
795482889 795482892
795482909 795482913
795483175 795483177
795483237 795483239
795483280 795483282
795483290 795483293
795483373 795483375
795483430 795483432
795483497 795483499
795483505 795483507
795483571 795483573
795483780 795483783
795483870 795483873
795483961 795483963
795484196 795484198
795484216 795484219
795484244 795484247
795484722 795484724
795484745 795484747
795484767 795484769
795484909 795484911
795485512 795485515
795485631 795485633
795485654 795485656
795485960 795485962
795486045 795486049
795486122 795486124
795486131 795486133
795486311 795486313
795486393 795486397
795486408 795486410
795486530 795486532
795486711 795486713
795486795 795486800
795487823 795487825
795488115 795488118
795488194 795488196
795488510 795488513
795488518 795488520
795488627 795488629
795488853 795488855
795489340 795489343
795489455 795489457
795489470 795489472
795489804 795489806
795489866 795489868
795490221 795490223
795490384 795490386
795490998 795491000
795491006 795491008
795491218 795491221
795491584 795491586
795491744 795491746
795492682 795492684
795492808 795492810
795492906 795492908
795493604 795493606
795493850 795493852
795494558 795494560
795494691 795494693
795496477 795496479
795496968 795496971
795497655 795497657
795497686 795497689
795497753 795497755
795498237 795498240
795499980 795499983
795501265 795501267
795501338 795501340
795501596 795501598
795501797 795501799
795501960 795501962
795502922 795502924
795503440 795503442
795504358 795504360
795507546 795507548
795507756 795507759
795508394 795508397
795509294 795509297
795509331 795509333
795510980 795510982
795510986 795510988
795510994 795510996
795511297 795511299
795511480 795511482
795511575 795511578
795527441 795527443
795527445 795527447
795527448 795527450
795531460 795531463
795531558 795531560
795533582 795533585
795533647 795533652
795533653 795533655
795533669 795533671
795533679 795533683
795533691 795533693
795533981 795533983
795534037 795534039
795534122 795534124
795536064 795536067
795536068 795536070
795536071 795536073
795536074 795536077
795536167 795536169
795536984 795536986
795537149 795537152
795538101 795538103
795538164 795538167
795538193 795538195
795538347 795538348
795538349 795538351
795538354 795538356
795538359 795538361
795538368 795538370
795538592 795538594
795538875 795538877
795538883 795538885
795539579 795539581
795539750 795539752
795540056 795540058
795540140 795540142
795540359 795540362
795540541 795540544
795540607 795540609
795540653 795540655
795541131 795541133
795541150 795541154
795541187 795541193
795542169 795542171
795542310 795542312
795542372 795542374
795542670 795542672
795542986 795542989
795543119 795543121
795543338 795543340
795543503 795543505
795543621 795543623
795543624 795543626
795543714 795543716
795544021 795544023
795544494 795544496
795544625 795544628
795544743 795544746
795544907 795544909
795545174 795545176
795545399 795545401
795545419 795545421
795546542 795546543
795546544 795546546
795546551 795546553
795546556 795546558
795546571 795546573
795546578 795546580
795546581 795546589
795546590 795546594
795546760 795546764
795548062 795548064
795548079 795548081
795548095 795548097
795548122 795548124
795548151 795548153
795548252 795548254
795548375 795548377
795548398 795548400
795548733 795548735
795548825 795548827
795548910 795548912
795548937 795548940
795548968 795548970
795549111 795549113
795549153 795549156
795549177 795549179
795549326 795549328
795549442 795549444
795549605 795549607
795549911 795549912
795549957 795549959
795550142 795550144
795550199 795550202
795550232 795550234
795550247 795550249
795550271 795550273
795550296 795550300
795550411 795550413
795550448 795550450
795550590 795550592
795550660 795550662
795550699 795550701
795550916 795550918
795550932 795550934
795551050 795551052
795551085 795551087
795551093 795551095
795551226 795551228
795551331 795551333
795551352 795551354
795551538 795551540
795551750 795551752
795551805 795551807
795551903 795551905
795552131 795552133
795552189 795552191
795552286 795552289
795552329 795552332
795552387 795552389
795552426 795552429
795552437 795552439
795552449 795552452
795552840 795552843
795552874 795552876
795552885 795552887
795552894 795552896
795552944 795552947
795552970 795552972
795553012 795553014
795553029 795553031
795553090 795553092
795553116 795553119
795553566 795553568
795553611 795553613
795553895 795553898
795553943 795553945
795553954 795553960
795553986 795553988
795553992 795553994
795554003 795554005
795554043 795554045
795554046 795554050
795554130 795554132
795554227 795554229
795560363 795560366
795560816 795560818
795560845 795560847
795560917 795560919
795561329 795561332
795561735 795561737
795561808 795561810
795561816 795561818
795562408 795562410
795562442 795562444
795562459 795562462
795562627 795562629
795562640 795562642
795562711 795562714
795562723 795562726
795562727 795562731
795562734 795562736
795562741 795562743
795562745 795562747
795562773 795562776
795562836 795562838
795562876 795562878
795562979 795562981
795562999 795563004
795563043 795563045
795563068 795563071
795563089 795563091
795563133 795563135
795563152 795563154
795563164 795563166
795563200 795563203
795563220 795563222
795563238 795563240
795563243 795563245
795563289 795563292
795563297 795563299
795563312 795563314
795563321 795563323
795563361 795563363
795563375 795563378
795563414 795563416
795563429 795563431
795563442 795563444
795563448 795563452
795563501 795563503
795563523 795563525
795563543 795563545
795563581 795563583
795563597 795563600
795563628 795563631
795563649 795563651
795563662 795563664
795563675 795563677
795563688 795563691
795563742 795563744
795563751 795563753
795563785 795563788
795563805 795563810
795563816 795563818
795563880 795563883
795563892 795563894
795563931 795563933
795563987 795563989
795564081 795564083
795564112 795564114
795564119 795564121
795564129 795564131
795564213 795564215
795564219 795564221
795564228 795564230
795564282 795564284
795564287 795564289
795564354 795564356
795564370 795564372
795564385 795564387
795564427 795564429
795564563 795564565
795564599 795564601
795564618 795564620
795564638 795564640
795564671 795564673
795564758 795564760
795564815 795564817
795564823 795564825
795564826 795564828
795564837 795564839
795564870 795564873
795564920 795564923
795565004 795565006
795565032 795565034
795565061 795565064
795565070 795565074
795565132 795565134
795565180 795565182
795565236 795565238
795565249 795565251
795565256 795565258
795565260 795565262
795565269 795565272
795565398 795565400
795565421 795565423
795565472 795565474
795565500 795565504
795565574 795565576
795565629 795565632
795565634 795565637
795565638 795565642
795566288 795566290
795566337 795566339
795566350 795566354
795566367 795566369
795566374 795566376
795569572 795569574
795570010 795570013
795570642 795570644
795571521 795571523
795572209 795572211
795572218 795572222
795572630 795572632
795572698 795572700
795572701 795572703
795572796 795572798
795572833 795572835
795573180 795573182
795573344 795573346
795573437 795573439
795573740 795573742
795573911 795573913
795573930 795573932
795574166 795574168
795575373 795575375
795575431 795575433
795575434 795575436
795575440 795575442
795575500 795575502
795575518 795575520
795575524 795575526
795575550 795575552
795575622 795575624
795575627 795575629
795575635 795575637
795576243 795576246
795576247 795576249
795576272 795576275
795576699 795576702
795576847 795576849
